ADDRESS,form_address,lat,long
"9400 N IH 35 SVRD NB, Austin, TX","9400 N Interstate Hwy 35, Austin, TX 78753, USA",30.359003,-97.68886549999999
"12900 N US 183 HWY SVRD NB, Austin, TX","Svc Rd Sb, 12900 N Interstate Hwy 35, Austin, TX 78753, United States",30.4134351,-97.67630779999999
"1600 E 3RD ST, Austin, TX","1600 E 3rd St, Austin, TX 78702, USA",30.2604455,-97.7266118
"400 E WILLIAM CANNON DR, Austin, TX","400 E William Cannon Dr, Austin, TX 78745, USA",30.1916634,-97.77228269999999
"500 CONGRESS AVE, Austin, TX","500 Congress Ave, Austin, TX 78701, USA",30.2673804,-97.74341020000001
"600 RED RIVER ST, Austin, TX","600 Red River St, Austin, TX 78701, USA",30.2664843,-97.7371835
"700 SAN JACINTO BLVD, Austin, TX","700 San Jacinto Blvd, Austin, TX 78701, USA",30.2689471,-97.7403971
"1100 S PLEASANT VALLEY RD, Austin, TX","1100 S Pleasant Valley Rd, Austin, TX 78741, USA",30.24175079999999,-97.71873889999999
"1500 ROYAL CREST DR, Austin, TX","1500 Royal Crest Dr, Austin, TX 78741, USA",30.2409185,-97.7303472
"2600 WHELESS LN, Austin, TX","2600 Wheless Ln, Austin, TX 78723, USA",30.3097604,-97.68095989999999
"3900 S MOPAC EXPY SVRD SB, Austin, TX","S MoPac Expy, Austin, TX, USA",30.2309074,-97.8271819
"4300 S CONGRESS AVE, Austin, TX","4300 S Congress Ave, Austin, TX 78745, USA",30.2200916,-97.76771169999999
"800 GUADALUPE ST, Austin, TX","800 Guadalupe St, Austin, TX 78701, USA",30.2713027,-97.74599909999999
"8100 N IH 35 SVRD SB, Austin, TX","8100 N Interstate 35 Frontage Rd, Austin, TX 78753, USA",30.3436291,-97.6981161
"E 6TH ST / NECHES ST, Austin, TX","Neches St, Austin, TX 78701, USA",30.266782,-97.738247
"10000 N LAMAR BLVD, Austin, TX","10000 N Lamar Blvd, Austin, TX 78753, USA",30.3694186,-97.6952223
"10700 RESEARCH BLVD SVRD SB, Austin, TX","10000 Research Blvd, Austin, TX 78759, USA",30.3921106,-97.748789
"11100 N IH 35 SVRD NB, Austin, TX","11100 N Interstate 35 Frontage Rd, Austin, TX 78753, USA",30.3747772,-97.678275
"2500 NEW YORK DR, Austin, TX","2500 New York Dr, Austin, TX 78702, USA",30.2729329,-97.7137996
"400 LITTLE TEXAS LN, Austin, TX","400 Little Texas Ln, Austin, TX 78745, USA",30.20087419999999,-97.77219389999999
"4600 ELMONT DR, Austin, TX","4600 Elmont Dr, Austin, TX 78741, USA",30.2377389,-97.7171408
"600 SABINE ST, Austin, TX","600 Sabine St, Austin, TX 78701, USA",30.2663927,-97.7362596
"800 AIRPORT BLVD, Austin, TX","800 Airport Blvd, Austin, TX 78702, USA",30.255036,-97.69276049999999
"8600 RESEARCH BLVD SVRD NB, Austin, TX","8600 Research Blvd, Austin, TX 78758, USA",30.3614791,-97.71798899999999
"100 E 5TH ST, Austin, TX","100 E 5th St, Austin, TX 78701, USA",30.2671138,-97.7431176
"1100 E OLTORF ST, Austin, TX","1100 E Oltorf St, Austin, TX 78704, USA",30.236505,-97.745043
"2300 W NORTH LOOP BLVD, Austin, TX","2300 W N Loop Blvd, Austin, TX 78756, USA",30.3262733,-97.74247659999999
"2500 ANKEN DR, Austin, TX","2500 Anken Dr, Austin, TX 78741, USA",30.2302917,-97.72759800000001
"2800 GUADALUPE ST, Austin, TX","2800 Guadalupe St, Austin, TX 78705, USA",30.2934511,-97.7421583
"3300 ESPERANZA XING, Austin, TX","3300 Esperanza Crossing, Austin, TX 78758, USA",30.4003537,-97.7257162
"400 E 7TH ST, Austin, TX","400 E 7th St, Austin, TX 78701, USA",30.2680167,-97.7389807
"6100 MANOR RD, Austin, TX","6100 Manor Rd, Austin, TX 78723, USA",30.3078104,-97.6785174
"7300 CAMERON RD, Austin, TX","7300 Cameron Rd, Austin, TX 78752, USA",30.3277906,-97.69125729999999
"1600 E 51ST ST, Austin, TX","1600 E 51st St, Austin, TX 78723, USA",30.3049021,-97.70096749999999
"2300 E WILLIAM CANNON DR, Austin, TX","2300 E William Cannon Dr, Austin, TX 78744, USA",30.1869269,-97.7585369
"400 W SLAUGHTER LN, Austin, TX","400 W Slaughter Ln, Austin, TX 78748, USA",30.1705327,-97.7967443
"6800 E US 290 HWY SVRD EB, Austin, TX","US-290, Texas, USA",30.2649227,-97.73501300000001
"6900 N IH 35 SVRD NB, Austin, TX","6603 N Interstate 35 Frontage Rd, Austin, TX 78752, USA",30.3269528,-97.70263179999999
"700 WOODWARD ST, Austin, TX","700 Woodward St, Austin, TX 78704, USA",30.2257562,-97.7520057
"100 ABIA WAY, Austin, TX","1000 E 5th St, Austin, TX 78702, USA",30.2640381,-97.7320969
"1000 E 5TH ST, Austin, TX","1000 E 5th St, Austin, TX 78702, USA",30.2640381,-97.7320969
"1100 S LAMAR BLVD, Austin, TX","1100 S Lamar Blvd, Austin, TX 78704, USA",30.2558811,-97.7628877
"13300 N US 183 HWY SVRD NB, Austin, TX","7619 N Interstate Hwy 35, Austin, TX 78752, USA",30.3369705,-97.6995549
"1600 E OLTORF ST, Austin, TX","1600 E Oltorf St, Austin, TX 78741, USA",30.2340225,-97.7395537
"2900 E MARTIN LUTHER KING JR BLVD, Austin, TX","2900 E Martin Luther King Jr Blvd, Austin, TX 78702, USA",30.283959,-97.70923200000001
"2900 SUNRIDGE DR, Austin, TX","2900 Sunridge Dr, Austin, TX 78741, USA",30.2212529,-97.7259133
"4700 STAGGERBRUSH RD, Austin, TX","4700 Staggerbrush Rd, Austin, TX 78749, USA",30.2346414,-97.83850799999999
"5300 JIMMY CLAY DR, Austin, TX","5300 Jimmy Clay Dr, Austin, TX 78744, USA",30.190406,-97.7332893
"8900 N IH 35 SVRD SB, Austin, TX","8900 I-35, Austin, TX 78753, USA",30.3536745,-97.6931379
"00 WALLER ST, Austin, TX","0 Waller St, Austin, TX 78702, USA",30.2528263,-97.73565149999999
"10500 S IH 35 SVRD NB, Austin, TX","10500 S IH 35 Frontage Rd, Austin, TX 78748, USA",30.14844,-97.793793
"1800 GUADALUPE ST, Austin, TX","1800 Guadalupe St, Austin, TX 78701, USA",30.2808702,-97.7421159
"200 W 4TH ST, Austin, TX","200 W 4th St, Austin, TX 78701, USA",30.2665708,-97.7448672
"2200 WICKERSHAM LN, Austin, TX","2200 Wickersham Ln, Austin, TX 78741, USA",30.2305833,-97.72121179999999
"300 E 8TH ST, Austin, TX","300 E 8th St, Austin, TX 78701, USA",30.2693858,-97.73903920000001
"6000 MIDDLE FISKVILLE RD, Austin, TX","6000 Middle Fiskville Rd, Austin, TX 78752, USA",30.3236647,-97.710865
"7000 DECKER LN, Austin, TX","7000 Decker Ln, Austin, TX 78724, USA",30.2967014,-97.6256094
"7500 N IH 35 SVRD SB, Austin, TX","7500 S Interstate 35, Austin, TX 78745, USA",30.18267599999999,-97.777354
"800 W RUNDBERG LN, Austin, TX","800 W Rundberg Ln, Austin, TX 78753, USA",30.3631753,-97.69697289999999
"900 E KOENIG LN SVRD WB, Austin, TX","E Koenig Ln, Austin, TX, USA",30.3207819,-97.7136412
"9600 S IH 35 SVRD SB, Austin, TX","Bldg S - Suite 275, 9600 S IH 35 Frontage Rd, Austin, TX 78748, United States",30.1587377,-97.7910009
"200 ABIA WAY, Austin, TX","Austin-Bergstrom International Airport (AUS), 3600 Presidential Blvd, Austin, TX 78719, USA",30.194085,-97.67108859999999
"200 BARTON SPRINGS RD, Austin, TX","200 Barton Springs Rd, Austin, TX 78704, USA",30.2588943,-97.7474149
"2800 LYONS RD, Austin, TX","2800 Lyons Rd, Austin, TX 78702, USA",30.2646364,-97.7072685
"4600 MUELLER BLVD, Austin, TX","4600 Mueller Blvd, Austin, TX 78723, USA",30.2988854,-97.7079325
"600 E 6TH ST, Austin, TX","600 E 6th St, Austin, TX 78701, USA",30.2666026,-97.73687489999999
"600 W 6TH ST, Austin, TX","600 W 6th St, Austin, TX 78701, USA",30.2699663,-97.7485243
"8200 N LAMAR BLVD, Austin, TX","8200 N Lamar Blvd, Austin, TX 78753, USA",30.3512994,-97.70841060000001
"8200 RESEARCH BLVD SVRD SB, Austin, TX","11411 Research Blvd, Austin, TX 78759, USA",30.411265,-97.74426199999999
"10000 S 1ST ST, Austin, TX","10000 S 1st St, Austin, TX 78748, USA",30.1597735,-97.8004958
"1400 CORONADO HILLS DR, Austin, TX","1400 Coronado Hills Dr, Austin, TX 78752, USA",30.3289953,-97.69028159999999
"1900 WEBBERVILLE RD, Austin, TX","1900 Webberville Rd, Austin, TX 78721, USA",30.2827704,-97.67645209999999
"2600 S IH 35 SVRD NB, Austin, TX","S IH 35 Frontage Rd, Austin, TX, USA",30.2018198,-97.76186299999999
"300 FERGUSON DR, Austin, TX","300 Ferguson Dr, Austin, TX 78753, USA",30.3763907,-97.6855921
"500 ZONE LAKE AUSTIN, Austin, TX","6836 Bee Caves Rd # 180, Austin, TX 78746, USA",30.3003574,-97.8377727
"5700 CAMERON RD, Austin, TX","5700 Cameron Rd, Austin, TX 78723, USA",30.315519,-97.70290399999999
"6000 W PARMER LN, Austin, TX","6000 W Parmer Ln, Austin, TX 78727, USA",30.4434938,-97.7415498
"6100 N IH 35 SVRD NB, Austin, TX","6100 N Lamar Blvd, Austin, TX 78752, USA",30.3295977,-97.7242594
"7100 N IH 35 SVRD NB, Austin, TX","7100 N Interstate Hwy 35, Austin, TX 78752, USA",30.332461,-97.70598700000001
"7800 BURNET RD, Austin, TX","7800 Burnet Rd, Austin, TX 78757, USA",30.3550586,-97.7314657
"800 RUTLAND DR, Austin, TX","800 Rutland Dr, Austin, TX 78758, USA",30.3650269,-97.6959936
"8600 SPICEWOOD SPRINGS RD, Austin, TX","8600 Spicewood Springs Rd, Austin, TX 78759, USA",30.434188,-97.776754
"100 S 1ST ST, Austin, TX","100 S 1st St, Austin, TX 78704, USA",30.262196,-97.74823789999999
"1100 POQUITO ST, Austin, TX","1100 Poquito St, Austin, TX 78702, USA",30.2670796,-97.71706499999999
"12700 N MOPAC EXPY SVRD NB, Austin, TX","N Mopac Expy, Austin, TX, USA",30.3795097,-97.7376594
"1300 SHORE DISTRICT DR, Austin, TX","1300 Shore District Dr, Austin, TX 78741, USA",30.2436555,-97.72654
"1500 GROVE BLVD, Austin, TX","1500 Grove Blvd, Austin, TX 78741, USA",30.2299541,-97.70661229999999
"1700 E WILLIAM CANNON DR, Austin, TX","1700 E William Cannon Dr, Austin, TX 78744, USA",30.1886526,-97.7658371
"1800 E OLTORF ST, Austin, TX","1800 E Oltorf St, Austin, TX 78741, USA",30.2322595,-97.7362596
"2200 W 35TH ST, Austin, TX","2200 W 35th St, Austin, TX 78763, USA",30.3137419,-97.7612793
"2500 HUNTWICK DR, Austin, TX","2500 Huntwick Dr, Austin, TX 78741, USA",30.2253871,-97.72712879999999
"2900 CENTURY PARK BLVD, Austin, TX","2900 Century Park Blvd, Austin, TX 78727, USA",30.4350529,-97.6946846
"3300 MANOR RD, Austin, TX","3300 Manor Rd, Austin, TX 78723, USA",30.2875205,-97.7026806
"400 W 15TH ST, Austin, TX","400 W 15th St, Austin, TX 78701, USA",30.2783422,-97.74323900000002
"500 W WILLIAM CANNON DR, Austin, TX","500 W William Cannon Dr, Austin, TX 78745, USA",30.1972814,-97.7857458
"700 W STASSNEY LN, Austin, TX","700 W Stassney Ln, Austin, TX 78745, USA",30.20853,-97.78147589999999
"8200 N IH 35 SVRD NB, Austin, TX","8200 N Interstate Hwy 35, Austin, TX 78753, USA",30.3449956,-97.69723049999999
"9200 N IH 35 SVRD SB, Austin, TX","8515 S IH 35 Frontage Rd, Austin, TX 78744, USA",30.1710825,-97.7820517
"E 6TH ST / SAN JACINTO BLVD, Austin, TX","San Jacinto Blvd, Austin, TX, USA",30.2673868,-97.7404088
"12300 HUNTERS CHASE DR, Austin, TX","12300 Hunters Chase Dr, Austin, TX 78729, USA",30.4413317,-97.77363290000001
"12800 N LAMAR BLVD, Austin, TX","12800 N Lamar Blvd, Austin, TX 78753, USA",30.4125895,-97.6783389
"1400 FRONTIER VALLEY DR, Austin, TX","1400 Frontier Valley Dr, Austin, TX 78741, USA",30.2289258,-97.69087890000002
"1700 S LAKESHORE BLVD, Austin, TX","1700 S Lakeshore Blvd, Austin, TX 78741, USA",30.2448629,-97.7277424
"1800 PATTON LN, Austin, TX","1800 Patton Ln, Austin, TX 78723, USA",30.3188588,-97.6875826
"2400 LEON ST, Austin, TX","2400 Leon St, Austin, TX 78705, USA",30.2885941,-97.7496915
"2400 TOWN LAKE CIR, Austin, TX","2400 Town Lake Cir, Austin, TX 78741, USA",30.239746,-97.723079
"300 W 6TH ST, Austin, TX","300 W 6th St, Austin, TX 78701, USA",30.2691526,-97.7457602
"4300 W WILLIAM CANNON DR, Austin, TX","4300 W William Cannon Dr, Austin, TX 78749, USA",30.2225009,-97.8384358
"4400 MANCHACA RD, Austin, TX","4400 Manchaca Rd, Austin, TX 78745, USA",30.2295387,-97.78894079999999
"6600 ED BLUESTEIN BLVD SB, Austin, TX","6600 Ed Bluestein Blvd, Austin, TX 78723, USA",30.305639,-97.662599
"700 W 6TH ST, Austin, TX","700 W 6th St, Austin, TX 78701, USA",30.2702542,-97.74971269999999
"7600 N IH 35 SVRD SB, Austin, TX","I-35, Austin, TX, USA",30.2649227,-97.73501300000001
"9600 RESEARCH BLVD SVRD NB, Austin, TX","13087 Research Blvd, Austin, TX 78750, USA",30.4409061,-97.77992689999999
"00 N IH 35 SVRD SB, Austin, TX","11405 I-35, Austin, TX 78753, USA",30.3781512,-97.67422619999999
"10300 GOLDEN MEADOW DR, Austin, TX","10300 Golden Meadow Dr, Austin, TX 78758, USA",30.380379,-97.712043
"1200 BROADMOOR DR, Austin, TX","1200 Broadmoor Dr, Austin, TX 78723, USA",30.3112319,-97.7051541
"12200 HUNTERS CHASE DR, Austin, TX","12200 Hunters Chase Dr, Austin, TX 78729, USA",30.4407164,-97.77655360000001
"13300 N IH 35 SVRD NB, Austin, TX","13300 N Interstate Hwy 35, Austin, TX 78753, USA",30.4193223,-97.6736526
"13700 N US 183 HWY SVRD NB, Austin, TX","7619 N Interstate Hwy 35, Austin, TX 78752, USA",30.3369705,-97.6995549
"1500 S LAMAR BLVD, Austin, TX","1500 S Lamar Blvd, Austin, TX 78704, USA",30.2528099,-97.7644783
"1700 WOODWARD ST, Austin, TX","1700 Woodward St, Austin, TX 78741, USA",30.2214609,-97.7455566
"1900 ONION CREEK PKWY, Austin, TX","1900 Onion Creek Pkwy, Austin, TX 78748, USA",30.1386527,-97.80005969999999
"1900 S PLEASANT VALLEY RD, Austin, TX","1900 S Pleasant Valley Rd, Austin, TX 78741, USA",30.2350728,-97.7219111
"2200 RIDGEPOINT DR, Austin, TX","2200 Ridgepoint Dr, Austin, TX 78754, USA",30.3288197,-97.67732029999999
"3700 S 1ST ST, Austin, TX","3700 S 1st St, Austin, TX 78704, USA",30.2290538,-97.7682908
"500 NECHES ST, Austin, TX","500 Neches St, Austin, TX 78701, USA",30.2658524,-97.73858550000001
"5300 BURNET RD, Austin, TX","5300 Burnet Rd, Austin, TX 78756, USA",30.326029,-97.73983899999999
"5800 WELLINGTON DR, Austin, TX","5800 Wellington Dr, Austin, TX 78723, USA",30.310688,-97.688266
"600 SAN JACINTO BLVD, Austin, TX","600 San Jacinto Blvd, Austin, TX 78701, USA",30.2673971,-97.740405
"6300 CAMERON RD, Austin, TX","6300 Cameron Rd, Austin, TX 78723, USA",30.319793,-97.69770799999999
"8000 S IH 35 SVRD NB, Austin, TX","9900 S IH 35 Frontage Rd, Austin, TX 78748, USA",30.1556635,-97.7932926
"9100 NORTHGATE BLVD, Austin, TX","9100 Northgate Blvd, Austin, TX 78758, USA",30.3698021,-97.7170008
"00 EAST AVE, Austin, TX","0 East Ave, Austin, TX 78701, USA",30.2524682,-97.7370851
"10200 N LAMAR BLVD, Austin, TX","202, 10200 N Lamar Blvd, Austin, TX 78753, USA",30.3711777,-97.69309550000001
"11300 N LAMAR BLVD, Austin, TX","11300 N Lamar Blvd, Austin, TX 78753, USA",30.3826899,-97.68667839999999
"12400 TECH RIDGE BLVD, Austin, TX","12400 Tech Ridge Blvd, Austin, TX 78753, USA",30.3990643,-97.660961
"1900 E 12TH ST, Austin, TX","1900 E 12th St, Austin, TX 78702, USA",30.2739515,-97.7197545
"1900 W WILLIAM CANNON DR, Austin, TX","1900 W William Cannon Dr, Austin, TX 78745, USA",30.2029169,-97.80490999999999
"4000 S LAMAR BLVD NB, Austin, TX","S Lamar Blvd, Austin, TX, USA",30.2448245,-97.7806174
"600 E 7TH ST, Austin, TX","600 E 7th St, Austin, TX 78701, USA",30.2674226,-97.7368247
"600 W WILLIAM CANNON DR, Austin, TX","600 W William Cannon Dr, Austin, TX 78745, USA",30.1976688,-97.7850552
"7000 W SH 71, Austin, TX","7000 TX-71, Austin, TX 78735, USA",30.2334924,-97.87438929999999
"900 REINLI ST, Austin, TX","900 Reinli St, Austin, TX 78723, USA",30.3202724,-97.7110379
"1100 REINLI ST, Austin, TX","1100 Reinli St, Austin, TX 78723, USA",30.3171039,-97.7036985
"11900 PAVILION BLVD, Austin, TX","11901 Pavilion Blvd, Austin, TX 78759, USA",30.42474899999999,-97.75459599999999
"1500 REAGAN HILL DR, Austin, TX","1500 Reagan Hill Dr, Austin, TX 78752, USA",30.3265627,-97.68956949999999
"2000 BURTON DR, Austin, TX","2000 Burton Dr, Austin, TX 78741, USA",30.233257,-97.7330209
"2100 S LAMAR BLVD, Austin, TX","2100 S Lamar Blvd, Austin, TX 78704, USA",30.2484639,-97.7708454
"3200 ESPERANZA XING, Austin, TX","3200 Esperanza Crossing, Austin, TX 78758, USA",30.3999601,-97.7241038
"700 E CESAR CHAVEZ ST, Austin, TX","700 E Cesar Chavez St, Austin, TX 78701, USA",30.2617222,-97.73750079999999
"700 W LONGSPUR BLVD, Austin, TX","700 W Longspur Blvd, Austin, TX 78753, USA",30.3670935,-97.6939122
"7100 ED BLUESTEIN BLVD NB, Austin, TX","Ed Bluestein Blvd, Austin, TX, USA",30.2834586,-97.6660934
"800 S LAMAR BLVD, Austin, TX","800 S Lamar Blvd, Austin, TX 78704, USA",30.2576492,-97.76062139999999
"1100 W PARMER LN, Austin, TX","1100 Webberville Rd, Austin, TX 78721, USA",30.2760534,-97.6888409
"1100 WEBBERVILLE RD, Austin, TX","1100 W Parmer Ln, Austin, TX 78727, USA",30.4084938,-97.6786626
"1300 MC KIE DR, Austin, TX","1300 Mckie Dr, Austin, TX 78752, USA",30.3308911,-97.69268319999999
"1500 E RIVERSIDE DR, Austin, TX","1500 E Riverside Dr, Austin, TX 78741, USA",30.2467652,-97.7316211
"1800 W RUNDBERG LN, Austin, TX","1800 W Rundberg Ln, Austin, TX 78758, USA",30.3697037,-97.7113605
"2300 S PLEASANT VALLEY RD, Austin, TX","2300 S Pleasant Valley Rd, Austin, TX 78741, USA",30.2312739,-97.72543320000001
"2400 LONGVIEW ST, Austin, TX","2400 Longview St, Austin, TX 78705, USA",30.2886927,-97.7510497
"2700 S LAMAR BLVD, Austin, TX","2700 S Lamar Blvd, Austin, TX 78704, USA",30.2453873,-97.7804268
"3700 MANCHACA RD, Austin, TX","3700 Manchaca Rd, Austin, TX 78704, USA",30.2364313,-97.7845244
"5500 N LAMAR BLVD, Austin, TX","5500 N Lamar Blvd, Austin, TX 78751, USA",30.3231933,-97.72804839999999
"6200 MC NEIL DR, Austin, TX","6200 McNeil Dr, Austin, TX 78729, USA",30.4432447,-97.7442227
"700 N IH 35 SVRD NB, Austin, TX","N Interstate 35 Frontage Rd, Texas, USA",30.7470006,-97.6357433
"7700 S IH 35 SVRD NB, Austin, TX","7700 N Capital of Texas Hwy, Austin, TX 78731, USA",30.377145,-97.78188
"900 RUTLAND DR, Austin, TX","900 Rutland Dr, Austin, TX 78758, USA",30.3662965,-97.6980787
"900 THOMPSON ST, Austin, TX","900 Thompson St, Austin, TX 78702, USA",30.2700978,-97.7082738
"E RIVERSIDE DR / S PLEASANT VALLEY RD, Austin, TX","S Pleasant Valley Rd, Austin, TX, USA",30.23364909999999,-97.72347769999999
"11000 PECAN PARK BLVD, Austin, TX","11000 Pecan Park Blvd, Austin, TX 78750, USA",30.4721846,-97.8031688
"11500 N FM 620 RD, Austin, TX","11500 N FM 620, Austin, TX 78726, USA",30.4539973,-97.8273423
"12300 ALAMEDA TRACE CIR, Austin, TX","12300 Alameda Trace Cir, Austin, TX 78727, USA",30.4290117,-97.7481009
"1300 E RIVERSIDE DR, Austin, TX","1300 E Riverside Dr, Austin, TX 78741, USA",30.248298,-97.734504
"1400 S CONGRESS AVE, Austin, TX","1400 S Congress Ave, Austin, TX 78704, USA",30.2497657,-97.75012219999999
"1500 CROSSING PL, Austin, TX","1500 Crossing Pl, Austin, TX 78741, USA",30.2342995,-97.71599040000001
"1700 E RIVERSIDE DR, Austin, TX","1700 E Riverside Dr, Austin, TX 78741, USA",30.244604,-97.72974599999999
"1800 E RIVERSIDE DR, Austin, TX","1800 E Riverside Dr, Austin, TX 78741, USA",30.2435513,-97.7290854
"2200 GUADALUPE ST, Austin, TX","2200 Guadalupe St, Austin, TX 78705, USA",30.28528,-97.74213710000001
"4400 GAINES RANCH LOOP, Austin, TX","4400 Gaines Ranch Loop, Austin, TX 78735, USA",30.2426928,-97.8168097
"4900 E OLTORF ST, Austin, TX","4900 E Oltorf St, Austin, TX 78741, USA",30.2227206,-97.7217716
"4900 MUELLER BLVD, Austin, TX","4900 Mueller Blvd, Austin, TX 78723, USA",30.3034562,-97.7073463
"500 SAN JACINTO BLVD, Austin, TX","500 San Jacinto Blvd, Austin, TX 78701, USA",30.2667942,-97.74093409999999
"5100 N LAMAR BLVD, Austin, TX","5100 N Lamar Blvd, Austin, TX 78751, USA",30.3182546,-97.73117730000001
"5700 BURLESON RD, Austin, TX","5700 Burleson Rd, Austin, TX 78744, USA",30.2091668,-97.722682699999993
"600 W SLAUGHTER LN, Austin, TX","600 W Slaughter Ln, Austin, TX 78748, USA",30.1725547,-97.7995148
"6700 LOYOLA LN, Austin, TX","6700 Loyola Ln, Austin, TX 78724, USA",30.2996099,-97.6467928
"7000 VILLAGE CENTER DR, Austin, TX","7000 Village Center Dr, Austin, TX 78731, USA",30.35207,-97.75699970000001
"8600 N FM 620 RD, Austin, TX","8600 N FM 620, Austin, TX 78726, USA",30.4264177,-97.8472051
"9300 E US 290 HWY SVRD EB, Austin, TX","9300 US-290, Austin, TX 78736, USA",30.2318742,-97.929814
"E 7TH ST / TRINITY ST, Austin, TX","304 E 7th St, Austin, TX 78701, USA",30.2684973,-97.7394765
"100 SANDRA MURAIDA WAY, Austin, TX","100 Sandra Muraida Way, Austin, TX, USA",30.2671091,-97.75517250000001
"10100 N LAMAR BLVD, Austin, TX","10100 N Lamar Blvd, Austin, TX 78753, USA",30.370474,-97.693356
"11400 N IH 35 SVRD SB, Austin, TX","11400 I-35, Austin, TX 78753, USA",30.378789,-97.67574100000002
"11600 RESEARCH BLVD SVRD NB, Austin, TX","11600 Research Blvd, Austin, TX 78759, USA",30.415753,-97.7471826
"12400 ALAMEDA TRACE CIR, Austin, TX","12400 Alameda Trace Cir, Austin, TX 78727, USA",30.4299538,-97.7480222
"12400 METRIC BLVD, Austin, TX","12400 Metric Blvd, Austin, TX 78758, USA",30.4123756,-97.6925187
"1300 SOUTHPORT DR, Austin, TX","1300 Southport Dr, Austin, TX 78704, USA",30.2334773,-97.77543779999999
"1500 SPYGLASS DR, Austin, TX","1500 Spyglass Dr, Austin, TX 78746, USA",30.2584657,-97.78758189999999
"2000 E OLTORF ST, Austin, TX","2000 E Oltorf St, Austin, TX 78741, USA",30.2309558,-97.7337075
"2100 BARTON SPRINGS RD, Austin, TX","2100 Barton Springs Rd, Austin, TX 78746, USA",30.2660703,-97.76913479999999
"2200 PERRY AVE, Austin, TX","2200 Perry Ave, Austin, TX 78704, USA",30.2454247,-97.7652349
"2300 BERKELEY AVE, Austin, TX","2300 Berkeley Ave, Austin, TX 78745, USA",30.2102659,-97.8060036
"2500 WICKERSHAM LN, Austin, TX","2500 Wickersham Ln, Austin, TX 78741, USA",30.2250326,-97.72589010000002
"2800 W WILLIAM CANNON DR, Austin, TX","2800 W William Cannon Dr, Austin, TX 78745, USA",30.2083996,-97.81751279999999
"300 E 5TH ST, Austin, TX","300 E 5th St, Austin, TX 78701, USA",30.2664461,-97.74075649999999
"4100 GOVERNORS ROW, Austin, TX","4100 Governors Row, Austin, TX 78744, USA",30.2155644,-97.7493209
"4400 AIRPORT BLVD, Austin, TX","4400 Airport Blvd, Austin, TX 78722, USA",30.3003609,-97.7129214
"5700 AIRPORT BLVD, Austin, TX","5700 Airport Blvd, Austin, TX 78751, USA",30.3199064,-97.7126462
